seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,Dets,GT_Dets,IDs,GT_IDs
SNMOT-076,0.9021007259156087,0.8240309881850235,0.7433589526186661,0.9021007259156087,0.901149460385204,0.8997565208034806,0.8979697875786928,0.8958746171399893,0.894205203354342,0.8908966352611974,0.8872982827444311,0.8808904873977096,0.8718853643532709,0.8558945005859818,0.833807684969581,0.8041684133375204,0.7535202682531422,0.6677264461000262,0.5212594408601321,0.32695776536882765,0.14708978956203855,0.02990586187788847,0.7295977503078456,0.9640916355887054,0.9631503274934767,0.9615834840906672,0.9592899659863946,0.9567940552016985,0.9547189819724284,0.950375621627341,0.945743389454795,0.9361378078882412,0.9255196907970333,0.9041371829967461,0.8772787452897444,0.8423788105947027,0.7819130939146406,0.6870766977850997,0.5274911953594364,0.3175369000393124,0.12999233716475095,0.024767199444058374,0.7689461643520671,0.8440958200000817,0.8431397745208621,0.8419048477043634,0.8405693460735719,0.838833942657107,0.837527021882416,0.8351401242391564,0.8324649702442865,0.8289036552622727,0.8213591738051357,0.8102259368487489,0.792490709762622,0.7676912439823089,0.7261584427824811,0.6489211586692823,0.5151013079956175,0.33665813428846386,0.1664360120395735,0.03611068650209861,0.6928280162768659,0.9672350205783313,0.9667539686781763,0.9659522155112513,0.9647763108664279,0.9634935057993479,0.9624245015767813,0.9601795927093912,0.9577743332086162,0.9527500133625528,0.9471377411940777,0.935645945801486,0.9208402373189374,0.9009567587791972,0.8646640654230584,0.8025014698808061,0.6804746378748197,0.4749051258752472,0.2266823453952643,0.047624138115345556,0.8138301014710061,0.9966404141653357,0.9961447375667787,0.995318609902517,0.994106955994933,0.9927851517321143,0.9916836481797654,0.9893704907198325,0.9868921077270474,0.9817150410310074,0.9759321473811753,0.964090984193424,0.948835159993391,0.9283471939197004,0.8909511483174534,0.8268987167483615,0.7011620862477281,0.48934295313102383,0.2335738282755962,0.049071983257146005,0.8385717557097017,0.858447867551103,0.8579143170514242,0.8573112626428965,0.8567241925082181,0.8559020202548518,0.8552978077890175,0.8541397209130959,0.8527758238907149,0.8512212750190289,0.8470913382101893,0.84181779356162,0.8324698443123961,0.818394017540031,0.7938135199187436,0.7423399299500963,0.6402094374996539,0.46995597704083075,0.25917024761842883,0.06521759228352918,0.7373796834503089,0.9572668541575966,0.9567745792422002,0.9559329144144301,0.9548418131996371,0.9536187287305635,0.9525959794627218,0.95070554523677,0.9488866283794778,0.9454447822666402,0.9407696286566454,0.9313036269436297,0.9188215318076622,0.9017566964879369,0.8720370488291121,0.8158676898045747,0.704186610380778,0.5211484705244928,0.29370447706306013,0.07700015334246063,0.8185612504700205,0.8240309881850235,0.8244011098377166,0.8249813355413921,0.8257755828028444,0.8265734806558344,0.8271859633559647,0.828350574187112,0.8294861273200433,0.8316120536719052,0.8337256265505286,0.8375094530000079,0.8416709521488402,0.846433838687617,0.853558229419988,0.8633220746479958,0.8788767877691719,0.9015363069006815,0.9314699396296721,0.9674824608803467,0.8525254150101415,0.9035701620947111,0.90283371844901,0.9017981220260399,0.9005339486839274,0.8990055929715817,0.8978065084372413,0.8954800412891533,0.8929241747176812,0.8886720253430954,0.8820092247742254,0.8706805458925465,0.85425835275452,0.8316589534908351,0.7923907566835806,0.7216371551332809,0.5920417012568995,0.3998508142309939,0.19423724042357318,0.04146975188514984,0.7506767784493708,18096.0,18087.0,18072.0,18050.0,18026.0,18006.0,17964.0,17919.0,17825.0,17720.0,17505.0,17228.0,16856.0,16177.0,15014.0,12731.0,8885.0,4241.0,891.0,15225.947368421053,613.0,622.0,637.0,659.0,683.0,703.0,745.0,790.0,884.0,989.0,1204.0,1481.0,1853.0,2532.0,3695.0,5978.0,9824.0,14468.0,17818.0,3483.0526315789475,61.0,70.0,85.0,107.0,131.0,151.0,193.0,238.0,332.0,437.0,652.0,929.0,1301.0,1980.0,3143.0,5426.0,9272.0,13916.0,17266.0,2931.0526315789475,18157,18709,46,29
SNMOT-116,0.6116809960431671,0.7611810035924226,0.46559995444655056,0.6116809960431671,0.6090195794632164,0.605170683905629,0.6019217366373716,0.5970400303651753,0.5912633823850127,0.5843059380541034,0.5756924863835514,0.5656574648123691,0.5547524736466822,0.5375446259811201,0.515803687279675,0.48627276784062895,0.4400584955322554,0.36962753995138986,0.28311270243768066,0.18360934170902146,0.08498223758795814,0.019107513041572717,0.4640328254240831,0.8536564107033906,0.849304347826087,0.8424153166421208,0.8360528360528361,0.8250235990732,0.8142808394471933,0.7998476641841571,0.782051282051282,0.7632866263162259,0.7411986245292288,0.7042230947992628,0.6652572233967583,0.6111363636363636,0.5344155844155845,0.4283699375377796,0.3053645961207955,0.17829242617319518,0.07387396485558473,0.012425021422450729,0.6116039873254472,0.438295356573341,0.43671605958327625,0.43473990729253453,0.4333575121245716,0.4320564869403486,0.42932655468928926,0.42684806686724097,0.42378530217247695,0.41919818383585217,0.41520625758389673,0.4103163146098581,0.39992567454263467,0.38692052840122704,0.3623612131406713,0.31894049119277157,0.26248230246659,0.18908481468568739,0.09776083792949687,0.02938401812122262,0.35508978330278884,0.8546247818499128,0.8522687609075044,0.8485165794066317,0.8450261780104712,0.8389179755671903,0.8328970331588132,0.824694589877836,0.8143979057591623,0.8033158813263526,0.7899650959860384,0.7668411867364747,0.7413612565445026,0.7039267015706806,0.6463350785340314,0.5565445026178011,0.4341186736474695,0.28080279232111693,0.12766143106457242,0.022774869109947644,0.66236796178929,0.9986744162333028,0.9959212807178546,0.9915366574895483,0.9874579382074029,0.9803201794636485,0.9732843887019476,0.9636993983889058,0.951667176506577,0.9387172427857653,0.9231161415315591,0.8960946262873458,0.8663199755276844,0.8225757112266748,0.7552768430712756,0.650351789538085,0.507290710716835,0.32813296624859795,0.14917915774446824,0.026613643315998775,0.7740121180896566,0.47983825287306414,0.47883053575964823,0.47757955768016125,0.47647617310024976,0.4754344168198056,0.47308235221071065,0.4713226907690362,0.46893911502451485,0.4654408740991617,0.4619996313713537,0.4588682136977919,0.4512994455772799,0.44145848382076597,0.42311840669765916,0.38762607686434436,0.33524050109158043,0.2587886767944543,0.1449654046051856,0.048970957315466565,0.40417261927222287,0.8034261644612009,0.8021790868044946,0.8010741145853949,0.799633720991161,0.7974864275165074,0.7942623790734061,0.7885284915238624,0.7817368350884039,0.7746229312853276,0.7660162005920993,0.7554290968337259,0.7398892053680843,0.7167840114580232,0.6806829195908481,0.6164374154093237,0.5233402618210223,0.39239772971641274,0.22951837323628269,0.07280019673069037,0.6650655558992774,0.7611810035924226,0.7630562257674401,0.7658933372442951,0.7683217269129224,0.7722903952710415,0.7758914176018298,0.7803540770423962,0.785483397686207,0.7904274507479262,0.7957339839349449,0.803880557077478,0.811709614432291,0.8215106999897296,0.8344494556765564,0.8518963793302469,0.8734387610633686,0.8992864304456762,0.9289239876967185,0.9642301214527703,0.818313632787698,0.6120278371915131,0.6100815150202854,0.6073582296037633,0.605143323670313,0.6020464710922816,0.5979839576920137,0.5933121366070531,0.5874775421927029,0.5803004036690858,0.5727114903040332,0.5609344432576415,0.5445084026930489,0.5218847490849494,0.48394913281559115,0.4213129205656506,0.3375625408761019,0.23042470342665508,0.11171521146267997,0.025869232045717457,0.484558118066899,9794.0,9767.0,9724.0,9684.0,9614.0,9545.0,9451.0,9333.0,9206.0,9053.0,8788.0,8496.0,8067.0,7407.0,6378.0,4975.0,3218.0,1463.0,261.0,7590.736842105263,1666.0,1693.0,1736.0,1776.0,1846.0,1915.0,2009.0,2127.0,2254.0,2407.0,2672.0,2964.0,3393.0,4053.0,5082.0,6485.0,8242.0,9997.0,11199.0,3869.2631578947367,13.0,40.0,83.0,123.0,193.0,262.0,356.0,474.0,601.0,754.0,1019.0,1311.0,1740.0,2400.0,3429.0,4832.0,6589.0,8344.0,9546.0,2216.2631578947367,9807,11460,61,27
SNMOT-117,0.8487427404041231,0.7938042195829744,0.67373556867321,0.8487427404041231,0.8469040798746745,0.8453124159444937,0.84311920567189,0.840388533604311,0.8359302799175623,0.8313714094226998,0.8234724765866976,0.8131999501631042,0.80035962575465,0.7824355315780819,0.7600040294216577,0.7233121172278241,0.6633176217990342,0.5735711165224058,0.4516036429804629,0.28491211772934316,0.12253152063019755,0.02017177022459545,0.6689821150240952,0.9227673229631241,0.9198435972629521,0.9175526144499891,0.9142300194931774,0.908237072222822,0.8988076055430229,0.8908857509627728,0.8766323388894787,0.8576983709931687,0.8317098445595855,0.8016512078279482,0.7660105904685783,0.7194552529182879,0.6502660815983569,0.5555751122062835,0.42651924784117506,0.258974358974359,0.1046119235095613,0.015453553168265641,0.6966779929396268,0.7806564249322556,0.7797483426993216,0.7787597891356268,0.7775395467399697,0.7776085220625478,0.7774516243227382,0.7758328378903082,0.7735362815326409,0.7710101608092503,0.7701911125956754,0.7636804574081902,0.7540445679528098,0.7271896574615985,0.6766311204601485,0.5921500414269968,0.47816329833998406,0.3134476909239351,0.14352067187232517,0.026330534444949413,0.6440785622637513,0.9249809181114382,0.9234543670264965,0.9222549340311853,0.9205103042198234,0.9173481626867299,0.9123323519790645,0.9080798168138698,0.9003380220259514,0.88987024315778,0.8751499291244139,0.8575945916475848,0.8360047977319812,0.8064551303020391,0.7594591647584779,0.6883654999454804,0.5762730345654782,0.39646712463199213,0.18253189401373895,0.029331588703521972,0.7487790460777394,0.9974132863021752,0.9957671957671957,0.9944738389182833,0.9925925925925926,0.9891828336272781,0.9837742504409172,0.9791887125220459,0.9708406819517931,0.9595532039976484,0.9436801881246326,0.9247501469723692,0.9014697236919459,0.8696061140505585,0.8189300411522634,0.7422692533803645,0.6213991769547325,0.4275132275132275,0.19682539682539682,0.03162845385067607,0.8074135957176892,0.7815428314197416,0.7812800134971611,0.7808722391368227,0.7803778404372046,0.7810817595737921,0.7819850398486865,0.7815864811637017,0.7813200590867583,0.7816417274088269,0.7836761502872126,0.7826230515801929,0.7802250920516229,0.7663778975380514,0.7359592982221229,0.6781572678431159,0.5902563483328053,0.43858632979565787,0.2333659084490888,0.048624494970207786,0.6773442016127775,0.9978212367041898,0.9964294294376733,0.9951961105450813,0.993583244510156,0.9912937513159358,0.9886081631497684,0.985405328255744,0.9800469774875885,0.9732133999245292,0.9655263195426069,0.9554771436388583,0.9450375594122803,0.9237036793596439,0.8831719072220143,0.8114852234533274,0.6974125732187618,0.5068569155281231,0.26284252529434493,0.053829363051426805,0.8372074132132661,0.7938042195829744,0.7949867933157756,0.7958486236285127,0.7970375609677239,0.7990023504353417,0.8018843604385265,0.8041058781965269,0.8077895238885239,0.8122826098884535,0.8178915679507062,0.8238672348890013,0.8303138904646965,0.8378000379327701,0.8477761013806367,0.8602761545717251,0.8764945046707692,0.8992053113067876,0.9281639055743965,0.9640371354145625,0.8364509349736006,0.8497601406652532,0.8485646777042759,0.8474756975603591,0.8460101445683457,0.8445932447063625,0.8421960988797726,0.8393557894657163,0.8345322795916329,0.8283109315205532,0.8209949437118105,0.8092763619556781,0.7939678057152494,0.7657975123767956,0.7168498487090985,0.6384478516759466,0.5249310573325041,0.3525219209398898,0.16185518239148186,0.02779058125846191,0.6943806353015362,8483.0,8469.0,8458.0,8442.0,8413.0,8367.0,8328.0,8257.0,8161.0,8026.0,7865.0,7667.0,7396.0,6965.0,6313.0,5285.0,3636.0,1674.0,269.0,6867.0526315789475,688.0,702.0,713.0,729.0,758.0,804.0,843.0,914.0,1010.0,1145.0,1306.0,1504.0,1775.0,2206.0,2858.0,3886.0,5535.0,7497.0,8902.0,2303.9473684210525,22.0,36.0,47.0,63.0,92.0,138.0,177.0,248.0,344.0,479.0,640.0,838.0,1109.0,1540.0,2192.0,3220.0,4869.0,6831.0,8236.0,1637.9473684210527,8505,9171,59,31
SNMOT-118,0.8332321070686182,0.768119866758883,0.6400221350607703,0.8332321070686182,0.8327714083163427,0.8306839813167601,0.825540162707158,0.8203820328861009,0.8132306612012904,0.8061295533529982,0.7955491646891623,0.784061140440059,0.766264868959517,0.7473625440997688,0.7191995150744048,0.6811252208815742,0.6088261673242337,0.48709277184481664,0.34341329583685365,0.1907771331191783,0.06737572775723837,0.008555320705383089,0.6295564619779714,0.9406919275123559,0.9398042265117555,0.9357312397297791,0.9258855585831063,0.9156202005601228,0.9040948275862069,0.8915254237288136,0.8744695898161244,0.8570677877036259,0.8326707000864304,0.8030612244897959,0.7608370702541106,0.7045016077170418,0.6183788734544344,0.4846660131634225,0.33224428248303595,0.17669256381798001,0.06126126126126126,0.007363770250368188,0.6824509551952511,0.7380479452885386,0.7379283886424508,0.7374295604532048,0.736069975306121,0.7350500562030121,0.7314986084851015,0.7289134325200981,0.7237512668344521,0.7172733367978908,0.7051549302030189,0.6955270100086571,0.6798406159554033,0.6585244965222394,0.5994210312329318,0.4895316814869503,0.35495777647746846,0.20598441572598356,0.07410047715893274,0.009939678980111706,0.5820497202253984,0.9412949903837348,0.9408370729920322,0.9387306529902005,0.9336019782031322,0.9281985529810423,0.9220624599322282,0.9152852825350307,0.905943767744299,0.8962359190402052,0.8823152303324481,0.8649143694477516,0.8390878285557285,0.8026376041762067,0.7420093415147907,0.633940837072992,0.48429343346460296,0.29160179503617545,0.11209817748878102,0.014195439142778642,0.7362781438439031,0.9993193971803598,0.9988332523091882,0.9965969859017987,0.9911521633446767,0.9854156538648517,0.9789013125911522,0.9717063684978123,0.9617890131259115,0.9514827418570734,0.9367039377734565,0.9182304326689353,0.8908118619348566,0.8521147301895965,0.7877491492464754,0.6730189596499757,0.5141468157510938,0.3095770539620807,0.11900826446280992,0.015070491006319884,0.7816646623851803,0.7487793191439546,0.7487416718202022,0.7486650457893484,0.748435362024458,0.7485695619148648,0.7470751810439462,0.7460382876634111,0.7435179513023529,0.7403016148893116,0.7338624846532147,0.7295227877937677,0.7218327182340669,0.7115681941677124,0.674873487504802,0.5950187528998909,0.4771961648900188,0.31149687796249254,0.1259311167992837,0.01760621493401267,0.6220543576542691,0.9737088191990915,0.973275493453833,0.9713316527663375,0.9675269324886057,0.9631552528654876,0.9580806247890162,0.9526826132937173,0.9458219326834207,0.9391357078030438,0.9284823471613014,0.9163359850492553,0.8996279202417783,0.8764980802417421,0.8249735756013191,0.7213869907200079,0.5697229080595836,0.371140284434681,0.15439533360662955,0.02342743860429992,0.7858268364770079,0.768119866758883,0.7684551973962267,0.7698849429166523,0.7731402390323308,0.77633517763999,0.7796690347526213,0.7830351663008049,0.7872249297832818,0.7911169441338594,0.7961126698143965,0.8015331201135106,0.8084538057471266,0.8166681414813355,0.8280748538601761,0.8453198237383581,0.8665839994242217,0.8934952176855201,0.9257507146381534,0.9615241912661823,0.8179209492886123,0.8334991503073714,0.8332288912706342,0.8320142623888809,0.8289730906620101,0.8259978199343323,0.8212718224660911,0.816800916397464,0.8097394331423615,0.8017768568673532,0.7887768598673125,0.7756102792611234,0.7552787473549143,0.72701892972601,0.6669152904794315,0.5570764076278824,0.41461273533893567,0.24508248687977405,0.09114015822109048,0.011878472463281286,0.6545627689819081,10278.0,10273.0,10250.0,10194.0,10135.0,10068.0,9994.0,9892.0,9786.0,9634.0,9444.0,9162.0,8764.0,8102.0,6922.0,5288.0,3184.0,1224.0,155.0,8039.421052631579,641.0,646.0,669.0,725.0,784.0,851.0,925.0,1027.0,1133.0,1285.0,1475.0,1757.0,2155.0,2817.0,3997.0,5631.0,7735.0,9695.0,10764.0,2879.5789473684213,7.0,12.0,35.0,91.0,150.0,217.0,291.0,393.0,499.0,651.0,841.0,1123.0,1521.0,2183.0,3363.0,4997.0,7101.0,9061.0,10130.0,2245.5789473684213,10285,10919,46,25
SNMOT-119,0.878364841652654,0.8103834651380198,0.7118123440338859,0.878364841652654,0.8781350125424168,0.8768189294513041,0.8751841245567313,0.8735420011773762,0.8711741992158252,0.8682659109829595,0.8623880811111939,0.8547265224628283,0.8424968922596746,0.8262699868928726,0.8019692288158061,0.7694491565996058,0.710914959579644,0.6193155340910478,0.4843537959907839,0.3162110405612705,0.14440062568473305,0.029266845477579247,0.7043814573213846,0.9133434686001637,0.9126724339490297,0.909547152194211,0.9059878844361603,0.9017784493781239,0.8964877709516634,0.8912264478095018,0.8816561242093157,0.8696149011541539,0.8522585757953131,0.8335761515185476,0.8038588754134509,0.7645599654874892,0.6970231303806659,0.5952613104524181,0.4535358919687278,0.28402134672735835,0.12307797913234486,0.021477180495723294,0.711103423160756,0.8447258031351228,0.8449045589295572,0.8452683658999248,0.8454276983547279,0.8461896914338554,0.8465753911775945,0.8458969031136857,0.8435411290423711,0.8400930426005846,0.8328470180600244,0.819027859657711,0.8000840242469468,0.7743696130026214,0.7250836560877288,0.6443417773531559,0.517265786115243,0.3520489685897612,0.16941731449555955,0.039881782638045225,0.6987889675754854,0.9141987592180733,0.9138475945218307,0.9122088259393656,0.9103359475594054,0.9081119044832027,0.9053025869132624,0.902493269343322,0.8973428537984315,0.8907877794685708,0.8811892777712748,0.8706543368839986,0.8534472667681142,0.8298021772211167,0.7866089195832846,0.7146201568535643,0.5975652581060518,0.42362167856724803,0.20987943345429005,0.040266885169144326,0.7559097321907132,0.9989767203888462,0.9985929905346635,0.9968022512151445,0.9947556919928371,0.9923254029163469,0.9892555640828856,0.9861857252494244,0.9805576873880788,0.9733947301100025,0.9629061140956766,0.951394218470197,0.9325914556152468,0.9067536454336147,0.8595548733691482,0.7808902532617038,0.6529803018674852,0.46290611409567667,0.2293425428498337,0.044001023279611154,0.8260088055903382,0.8476740683636644,0.8478749901707738,0.848550373953787,0.8491786383265418,0.8503100793779218,0.8513590740223663,0.8515815969975777,0.8514036134187238,0.8508383895166969,0.8483000299374283,0.8411469277394017,0.8312067311915753,0.8166562628874491,0.7877444682444115,0.7351666310324179,0.6406366837071137,0.4903504209698061,0.2753230644133006,0.07410554628087648,0.7362846100290439,0.9875266188067506,0.9871615063920844,0.9856809901143024,0.9843167397758015,0.9828908856423817,0.9817236834346744,0.979914650338897,0.9773200344231663,0.9731690298456774,0.9662402049295421,0.9565032773083414,0.9403454132247473,0.9192935776530012,0.8802037417304094,0.8136282080708319,0.7021894920770616,0.5303618477678345,0.2917202613013422,0.07742325642568328,0.8377691273296068,0.8103834651380198,0.810658951855251,0.811875912382727,0.813187237683443,0.814630576623799,0.8163149992996174,0.8178286571297042,0.8203721891910454,0.8232480558475463,0.8270254947309892,0.8307125414757924,0.83581696777298,0.8418102522908195,0.85091826074357,0.8633885961870547,0.8803930779916683,0.9025958161612954,0.9304361919636946,0.9630263199940338,0.8455065033927922,0.8787760130463392,0.8787001757017602,0.8781009416127832,0.8772817249177817,0.8766042050104779,0.8754466812149003,0.8737369521878203,0.8700262088185805,0.8650691394132438,0.8566772217925913,0.8444466579007848,0.8263349948286048,0.8016068804865941,0.7552200151761513,0.6785717515483655,0.5559676816051315,0.38618075432608373,0.1885661952304159,0.040073871310704945,0.7267046350594272,7810.0,7807.0,7793.0,7777.0,7758.0,7734.0,7710.0,7666.0,7610.0,7528.0,7438.0,7291.0,7089.0,6720.0,6105.0,5105.0,3619.0,1793.0,344.0,6457.736842105263,733.0,736.0,750.0,766.0,785.0,809.0,833.0,877.0,933.0,1015.0,1105.0,1252.0,1454.0,1823.0,2438.0,3438.0,4924.0,6750.0,8199.0,2085.2631578947367,8.0,11.0,25.0,41.0,60.0,84.0,108.0,152.0,208.0,290.0,380.0,527.0,729.0,1098.0,1713.0,2713.0,4199.0,6025.0,7474.0,1360.2631578947369,7818,8543,43,26
SNMOT-120,0.6878960859568489,0.7927532045505573,0.5453318265400776,0.6878960859568489,0.687359969965768,0.6866337006430473,0.6855325559587164,0.6837126626630391,0.6819693414894974,0.6788358173571478,0.6734304996088625,0.6644960432078565,0.6546504126243172,0.6395865298477796,0.614240386258337,0.5768559409487306,0.5276547177874638,0.44732102866981266,0.33464005740390973,0.2106396380727484,0.09112084477671148,0.017445833710164407,0.539159056155303,0.9247440273037543,0.923431105047749,0.921792468904413,0.9185235584283041,0.9131541005851921,0.9084602368866328,0.899781034192353,0.8892797319932998,0.8724993774383664,0.8526609724047306,0.8265587044534413,0.7852168407723963,0.7262014080195899,0.6539335728425838,0.5422164490326109,0.39272704821880594,0.23707156567041404,0.09627253729892599,0.0159430733201225,0.7000246217270361,0.5117102799295163,0.5116393911020696,0.5114663601223839,0.511641624177213,0.5119212680381223,0.5119455578215434,0.5121446767774774,0.509972983176973,0.506080580521777,0.5026231721859106,0.4949085007013765,0.480493072129808,0.4582238108231109,0.42576113655261083,0.3690336267872701,0.2851445260192537,0.1871546973672161,0.08624482729732912,0.019090241117976012,0.4161684385604704,0.926720820863617,0.9260367678495084,0.9251817015818726,0.9234715690466011,0.9206498503634032,0.9181701581872596,0.9135528003420265,0.9079093629756306,0.8987601539119282,0.8877297990594271,0.8728516460025652,0.848396750748183,0.8114578879863189,0.7626336041043181,0.6781530568619067,0.5439076528430954,0.3696451474989312,0.16938862761864046,0.03026934587430526,0.7492045633536599,0.997698609960416,0.9969621651477493,0.9960416091319156,0.9942004971002486,0.9911626622479978,0.9884930498020804,0.9835220473165792,0.9774463776120776,0.9675964282426586,0.9557212556384056,0.9397035809629016,0.9133756789100617,0.8736076590260518,0.8210439105219552,0.7300929761575992,0.5855656816717297,0.3979563656448495,0.18236214673662893,0.032587682960508145,0.8065863360417062,0.5163062968140412,0.5163326401813817,0.5162846507326941,0.5166118703568722,0.5171581376206978,0.517430708934915,0.5180087077355164,0.5170529341307526,0.5152008981236212,0.5137153112016188,0.5094629043986386,0.5008291094926266,0.48683623975439705,0.46496495992489423,0.4227394929846347,0.3509863814205166,0.2513457902442392,0.12610812126522172,0.030334146568107758,0.4372478579939678,0.951009324310995,0.9502604659465123,0.9494779719692865,0.9480267993186245,0.9457523515419095,0.9441674896812101,0.9412691216693234,0.9363018891396778,0.9289202185808179,0.9207116703318918,0.9084426595204896,0.8882935293396216,0.8565776513373254,0.8111931509119904,0.7328709706473229,0.605937409923816,0.43754116502883855,0.22979738932171073,0.05512757092194541,0.7864041473391216,0.7927532045505573,0.7932865925775969,0.7939013188189832,0.7950411202709987,0.7967901116786419,0.7981990280292536,0.8005811468461951,0.8032079905673072,0.8070421508371581,0.8111680181988488,0.8160293058569925,0.8228851811532069,0.8318560920119662,0.8417648876772273,0.8561083792427023,0.8758611373523861,0.8997859397564786,0.9289284026717142,0.963183174656888,0.8330722727765842,0.6886309393721957,0.6883290550606236,0.6878948446964216,0.687376529617125,0.6865131017082929,0.6856042107573955,0.6840111136891904,0.6804478277509508,0.6744220195408734,0.6679772209044333,0.657253147164666,0.6384737748349116,0.6097780955032446,0.5698243150802432,0.5002612138579436,0.39381758450860116,0.26302248138404904,0.12086725336128575,0.024038492282668227,0.558344380056585,10838.0,10830.0,10820.0,10800.0,10767.0,10738.0,10684.0,10618.0,10511.0,10382.0,10208.0,9922.0,9490.0,8919.0,7931.0,6361.0,4323.0,1981.0,354.0,8761.947368421053,857.0,865.0,875.0,895.0,928.0,957.0,1011.0,1077.0,1184.0,1313.0,1487.0,1773.0,2205.0,2776.0,3764.0,5334.0,7372.0,9714.0,11341.0,2933.0526315789475,25.0,33.0,43.0,63.0,96.0,125.0,179.0,245.0,352.0,481.0,655.0,941.0,1373.0,1944.0,2932.0,4502.0,6540.0,8882.0,10509.0,2101.0526315789475,10863,11695,74,27
